location,time_seq,gen_capacity,CL,GC,GG
5,1,1.000374335824421,0.1702551198792155,0.07763289084145887,0.0794193122107776
5,3,1.0010461619202096,0.13205310019267216,0.0,0.00014186518812249889
5,9,1.0001057865031406,0.0,0.0519806157305121,0.0013623949053130906
5,62,1.0003030370199038,0.5109354883397342,0.07726085215256501,0.0011417553993045915
5,72,1.0,0.0,0.14783967714372692,0.00022878894005673672
5,79,1.0006579875774904,0.00015478453348748296,0.025702140666311594,0.0
5,84,1.0007496498276065,0.0,0.08435406575314808,0.00023242315813060658
5,102,1.0,1.1584844426802001,0.02384098045044203,0.0009700527300082783
5,114,1.000763913611084,0.12999627737465516,0.03853860409273342,0.0013869331599938508
5,115,1.000286050041044,0.00018639316966130297,0.2332185547114777,0.19473734781216617
5,119,1.0011397712904082,0.0014784687345942328,0.0375158436114371,0.012968192433547696
5,121,1.0005738551898309,0.05905884636140642,0.14671198092106075,0.0013454472474751255
5,141,1.0007225884326607,0.0,0.17334748445377385,0.06444738679922472
5,143,1.0003776084586251,0.15625475545189552,0.00019638588204499985,0.000588758359312736
5,149,1.0002839509151777,0.0,0.027199507993032647,0.0
5,159,1.0005291421275078,0.0,0.12900010869141998,0.34447530231410595
5,163,1.0004655071587636,0.14812360350840542,0.10080799224058407,0.08818891111592607
5,165,1.0,1.1411629279139688,0.0878829438566573,0.1830258375115546
5,166,1.0002567235484692,0.5280133338407109,0.03935636103035928,0.0
5,170,1.000442491464087,0.0,0.07661133420958657,0.340190481479169
5,179,1.0000087071498893,0.0,0.3673960390301977,0.0004758802895945449
5,188,1.0007081600586711,1.1087126930843432,0.2608583005019209,0.0
5,197,1.000296814349209,0.17269770879263882,0.04839011498476922,0.0005293864117332458
5,203,1.0,0.0,0.40606161382342565,0.17158013888335438
5,204,1.0002602733072745,0.15257454415528826,0.008463513470469253,0.0011377017568074369
5,209,1.0004077236446114,0.3172464391176278,0.04373945376269997,0.09728289177083717
5,213,1.0,0.0,0.08336410407471649,0.0013037548455130663
5,219,1.0,0.0005607902606597982,0.11678597921204308,0.2824498566991554
5,233,1.0001392806126719,0.0006514122727619769,0.2203015550465525,0.35164173026015
5,234,1.0,0.12721203739252918,0.030684550031905795,0.32817590449720535
5,250,1.0001368190705031,0.1264880478612927,0.004431663434754651,0.0020019728450166702
5,254,1.0007189890639356,0.49901550023713775,0.02486435985157627,9.747762276817316e-05
5,259,1.0001683451280359,5.828507556570022e-05,0.2994309297991759,0.0
5,262,1.0002518667471112,0.0,0.4690757729140632,0.20928695192885619
5,268,1.000666571999256,0.0004385583943035911,0.13854167718475996,0.0010200617323789902
5,280,1.0006107130199018,0.00040578716077742567,0.1717500627055854,0.0006958407053401541
5,287,1.0003366490899477,0.16107587825440264,0.02877864100157774,0.0008647702896839945
5,296,1.0003114760181422,0.0,0.07224551660803759,0.0
5,299,1.000736084036135,0.0001629268544451831,0.03149325071602078,6.880932275418789e-05
5,307,1.0001434731006669,0.0,0.16005940428422155,0.0
5,316,1.0,0.00022085275156495006,0.25131355030004277,2.3584411060139086e-05
5,317,1.0005167192953883,0.09940228246559307,0.0,0.08923594109149592
5,321,1.0007763975251776,0.0003032372468409459,0.10087736264878838,0.0004695109767709284
5,324,1.0006819661573572,0.0,0.046234840421210927,0.0017961953915293734
5,331,1.0008433015675273,0.19224397241198107,0.0725614325148444,0.022200832899974317
5,332,1.0009280282908666,0.0,0.15145165006024874,0.0011519424441139873
5,334,1.0001592835608992,0.1638707620629968,0.0,0.3463476104607946
5,335,1.0003595882190006,0.0,0.0,0.00024624802122351407
5,339,1.000695708203235,0.0,0.0831173514252276,0.00019695211198946004
5,340,1.0,0.18421253755956757,0.24944590913748685,0.16003898849496836
5,341,1.0002734590032871,0.0,0.4815335893332734,0.31793452713677783
5,345,1.000000778398012,0.14200469878047248,0.04444980962084719,0.37712719151477914
5,346,1.0000329279857767,1.0783405483798252,0.2386835246758662,0.000411879440213824
5,353,1.0,0.1383386644529845,0.17747398646751048,0.0903141837908445
5,362,1.0,0.0,0.19212536825660514,0.24943140610611697
5,365,1.0004568546635078,0.0,0.03357412064803335,0.0
5,372,1.000878440982501,0.0,0.07848628260106862,0.0010495584435349782
5,374,1.0003476395224897,0.6235480537166672,0.08753611534497881,0.00039038825973984604
5,375,1.0004602874977384,0.0,0.14327354268526046,0.3114390915886137
5,378,1.0004475771267447,0.1733427830868235,0.0,0.0007999995761188752
5,385,1.0009252982574406,0.0006754206568723925,0.23275349199043932,0.201491699243492
5,387,1.0002376195215894,0.544910115372963,0.0952826087726453,0.0
5,389,1.0005856118157623,0.0,0.0852809798281579,0.0005927138670631994
5,396,1.0003013551681603,0.0,0.07265562815916372,0.37833061528601225
5,397,1.0,6.416415129263087e-05,0.1408934716563741,9.651742169391495e-05
5,400,1.0002075395652996,0.11149092506629818,0.002634925492603621,0.19868317948160463
5,401,1.0,0.5558682832000869,0.08308185638689075,0.00041181633976526113
5,403,1.0003278244669849,4.094549013600588e-06,0.13790746541461768,0.00010437902141411131
5,405,1.0005029158939744,0.2636994821051144,0.03456780633141644,0.09834956379265425
5,407,1.0005389089680583,0.0,0.0,0.0013151483863837565
5,408,1.0007921496488845,4.885693753917826e-05,0.0,0.33341681098559345
5,409,1.0000130753466117,0.443498313097906,0.054992234153062425,0.00023606777035812008
5,412,1.0006329584968041,0.0,0.11260762158340912,0.0
5,414,1.0008806578727762,0.0,0.15861069769556543,0.0005216813049966785
5,417,1.000857814919696,0.00034580799005048415,0.18661961582608855,0.07443202121265567
5,418,1.000633260445022,0.00040291184184266534,0.19698440851895144,0.03252614638020237
5,422,1.0005107985047013,0.0,0.060966780551758804,0.0
5,425,1.0005194543422424,0.1271575301968108,0.011360502876536602,0.0006845447240953532
5,428,1.000880792382718,0.0,0.12353152282345445,0.36768563540831195
5,432,1.000094121551328,0.0,0.04661934664596482,0.0002943326728286827
5,436,1.0006779020063072,0.0,0.04988619668756222,0.0003186524373673025
5,437,1.00022944964555,0.000608659513567002,0.10245180983591082,0.009829654069311033
5,440,1.0,0.4626837027702898,0.06744690558202857,0.0008569795908665852
5,444,1.0004962692482553,0.13836150858617519,0.24517177483537292,0.0004717833671578238
5,447,1.0004788760623307,0.0004935061549182393,0.058972406373677226,0.04778693031388445
5,453,1.0001287237905259,0.00015224059037324513,0.22988223190031667,0.00034707818293464564
5,455,1.0001357605379668,0.0,0.07791554592467284,0.0015135649983425042
5,456,1.0004919911568237,0.47019635162916074,0.07586094309876074,0.19255850629050508
5,460,1.0003584368357248,1.1091707163467508,0.21142677177309346,0.00065546044985899
5,464,1.0008760574554163,0.0,0.12257583526113403,0.3718079745811997
5,467,1.0007284392058755,0.00022125237467943842,0.06212159452057101,0.0006266086020601552
5,469,1.0005472175148442,0.13926118793631662,0.05467896059568487,0.0006995199703046521
5,471,1.0,0.17088561328951107,0.10150854214303381,0.0004898324955865613
5,473,1.000501153862204,0.00020026589675629935,0.0161325477604524,0.0008187569006249186
5,477,1.0002309314887856,0.0,0.4726600822047656,0.0
5,479,1.0000546882166597,0.0825913101717085,0.22241927498446024,2.272139073207467e-05
5,480,1.000382619056277,0.0002050110732179318,0.25744203601059845,0.0001709452234023482
5,482,1.0005862124722271,0.0003581823160783715,0.1972862582899177,0.24608455025056614
5,484,1.0005520731623179,8.925400370973785e-07,0.0827733727408881,0.11094976653091726
5,485,1.0004316037641954,0.0,0.023654758393324017,0.35042259939715265
5,486,1.000317710224838,0.08203377803136287,0.05738605690126898,5.6281318329809654e-05
5,488,1.000664517312146,0.0,0.08911073851027902,0.08128489450764481
5,490,1.000229981384427,0.09967509124906618,0.011696008910180442,0.0004051996908522647
5,493,1.0005586136855078,0.00023858985552245435,0.0,0.0006770805991332053
